-0.9998411843829584, -0.017821504185184692, 6.316062020259061
-0.9991874279088321, -0.040304886910529775, 6.331028100359227
-0.9980280769847613, -0.06276908116272736, 6.31772032796097
-0.9963636664499285, -0.08520237190468376, 6.3079185297924205
-0.9941949904072824, -0.10759331321497274, 6.354220604321794
-0.9915231001361775, -0.12993052719134143, 6.38308728761285
-0.9883493034149889, -0.15220267553201125, 6.426375676583391
-0.9846751639846485, -0.17439845593230277, 6.381468773117417
-0.9805025009137526, -0.1965066047275734, 6.491940647138361
-0.9758333878022967, -0.2185159015950364, 6.559603103248351
-0.9706701518265292, -0.2404151749641435, 6.5618106922137605
-0.9650153726328761, -0.262193307661001, 6.569513116585022
-0.958871881092764, -0.2838392426167345, 6.603147605713658
-0.9522421287422734, -0.3053439507315816, 6.6630523900691125
-0.9451291740695177, -0.32669686916553503, 6.705025110864833
-0.9375370002590704, -0.3478855747874918, 6.762589104568821
-0.9294696224689583, -0.36889865940038535, 6.824786353540451
-0.9209312571649514, -0.3897250563879156, 6.857454386958614
-0.9119263414138977, -0.41035392996223347, 6.952230815616021
-0.9024595348607599, -0.4307746370654455, 7.006027645409117
-0.8925357193136371, -0.45097670643757753, 7.123890461849067
-0.8821599977711565, -0.47094982570587446, 7.21242185756678
-0.871337693079754, -0.4906838336632187, 7.331490724382528
-0.8600743462233857, -0.5101687161796546, 4.945658011325461
-0.8483755069971143, -0.5293949368168511, 4.755568417021442
-0.8362468205853334, -0.5483532210728016, 4.581180660930733
-0.8236944293234266, -0.5670339382272938, 4.4207522052970605
-0.8107246943136359, -0.5854275958903613, 4.356796582510656
-0.7973441900103292, -0.6035248484169989, 4.434750510937489
-0.7835597010081373, -0.6213165014354588, 4.517841694004736
-0.7693782186195964, -0.6387935164931773, 4.606433411182089
-0.7548069372954002, -0.6559470157038095, 4.700927765781157
-0.7398532509190282, -0.6727682863397025, 4.801771510769758
-0.7245247489886829, -0.6892487853474116, 4.9094639432186415
-0.7088292126915339, -0.7053801437771585, 5.025543399851025
-0.6927746108763498, -0.7211541711209128, 5.153594235726599
-0.6763690959249492, -0.7365628595562359, 5.290723902365449
-0.6596209995261522, -0.7515983880930405, 5.437752900036477
-0.6425388283550622, -0.7662531266207686, 5.59561083957087
-0.6251312596584835, -0.7805196398539854, 5.76535075336081
-0.607407136751119, -0.794390691173915, 5.948173379123219
-0.5893754644234173, -0.8078592463639155, 6.145452552203015
-0.5710454042640536, -0.8209184772368489, 6.358765518446909
-0.552426269900631, -0.833561765152214, 6.589935489585634
-0.5335275221595239, -0.8457827044213656, 7.486363412377258
-0.5143587641494383, -0.8575751055987043, 7.338994315623127
-0.4949297362703539, -0.8689329986571762, 7.266261644473811
-0.47525031115049315, -0.8798506360464508, 7.16891370960586
-0.45533048851544144, -0.8903224956319404, 7.103541106456708
-0.43518038999076397, -0.9003432835132862, 6.99467878542946
-0.41481025384225395, -0.909907936720689, 6.9303588995231475
-0.3942304296562342, -0.9190116257877581, 6.880690062603749
-0.3734513729626479, -0.9276497571995097, 6.84726302153811
-0.3524836398049515, -0.9358179757142137, 6.795390212567953
-0.33133788125874064, -0.9435121665579974, 6.691514412624638
-0.31002483790283375, -0.9507284574910493, 6.6265533390859765
-0.2885553342460541, -0.9574632207443518, 6.621396310939615
-0.2669402731120542, -0.9637130748261443, 6.564766521107531
-0.24519062998643545, -0.9694748861970851, 6.523338791310339
-0.2233174473283529, -0.9747457708134704, 6.405547884537924
-0.2013318288502993, -0.9795230955377165, 6.430640546060179
-0.17924493376926956, -0.9838044794155242, 6.411635969000538
-0.15706797103216233, -0.9875877948191947, 6.396254734084797
-0.13481219351907978, -0.9908711684566127, 6.352360997036102
-0.11248889222744712, -0.9936529822455328, 6.189668149603387
-0.0901093904400904, -0.9959318740528967, 6.318027185112939
-0.06768503788091146, -0.997706738298915, 6.327266929896407
-0.045227204860907554, -0.9989767264258311, 6.297537465338785
-0.022747276418097845, -0.9997412472312817, 6.334860118053334
-0.0002566670689679829, -0.9999999670610074, 6.269674181074667
0.022233929433099688, -0.9997527956359832, 6.2713237496883245
0.04471447985552967, -0.9989998074530593, 6.286850948731326
0.06717345496959899, -0.9977413126394273, 6.274304298496276
0.08959930468196721, -0.9959778936304295, 6.265239708610166
0.11198058379767921, -0.9937103948597552, 6.3119086044240085
0.13430591360505864, -0.9909399182446484, 6.35189232421885
0.15656395934588216, -0.9876678220099814, 6.384971597704485
0.17874342477713312, -0.9838957201344762, 6.341052566606464
